Table 3. -- Equations and parameters for diameter-based biomass equations,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Species,Common Name,Component ID,Equation Form ID,a,b,c,d,e,Diameter,Corrected for bias,Bias correction (CF),r,R2,MinDiameter,MaxDiameter,Sample size,Stump height,Top d.o.b.,Units diameter,Units biomass,Component,Component sum,Ratio equation,Segmented equation,Equation number,Source,Notes
22,Noble fir,4,2,-10.2145,0,2.6043,1,,d.b.h.,no,0,0,0.984,15.9,235.5,310,6,0,cm,Mg,na,,,,1,104,see ref 68 for original bibliographic source; no mention of bias correction; assume 6-inch stump
22,Noble fir,5,2,-6.1,0,2.8943,1,,d.b.h.,yes,0,0,0.99,18.8,111,6,6,0,cm,kg,na,,,,1,55,"includes data from published and unpublished sources, as well as original work; coefficients corrected for bias; assume 6-inch stump"
22,Noble fir,5,2,-11.0236,0,2.4313,1,,d.b.h.,no,0,0,0.922,15.9,235.5,310,6,0,cm,Mg,na,,,,1,104,see ref 68 for original bibliographic source; no mention of bias correction; assume 6-inch stump
22,Noble fir,6,2,-9.9228,0,2.5812,1,,d.b.h.,no,0,0,0.984,15.9,235.5,310,6,0,cm,Mg,na,,,,1,104,see ref 68 for original bibliographic source; no mention of bias correction; assume 6-inch stump
22,Noble fir,8,2,-4.1817,0,2.3324,1,,d.b.h.,yes,0,0,0.94,18.8,111,6,,,cm,kg,na,,,,1,55,"includes data from published and unpublished sources, as well as original work; coefficients corrected for bias"
22,Noble fir,18,2,-4.8728,0,2.1683,1,,d.b.h.,yes,0,0,0.99,18.8,111,6,,,cm,kg,fl,,,,1,55,equation originally from ref 166; coefficients corrected for bias in ref 55
42,Alaska-cedar,4,2,-10.1534,0,2.5799,1,,d.b.h.,no,0,0,0.969,18.9,109.1,26,6,0,cm,Mg,na,,,,1,104,see ref 68 for original bibliographic source; no mention of bias correction; assume 6-inch stump
42,Alaska-cedar,5,2,-11.9695,0,2.3652,1,,d.b.h.,no,0,0,0.832,18.9,109.1,26,6,0,cm,Mg,na,,,,1,104,see ref 68 for original bibliographic source; no mention of bias correction; assume 6-inch stump
42,Alaska-cedar,6,2,-10.0153,0,2.5616,1,,d.b.h.,no,0,0,0.968,18.9,109.1,26,6,0,cm,Mg,na,,,,1,104,see ref 68 for original bibliographic source; no mention of bias correction; assume 6-inch stump
64,Western juniper,4,2,-8.5802,0,2.6389,1,,crc,yes,0,0,0.99,14.5,273,10,0,0,cm,kg,na,t,,,1,55,equation originally from ref 54; coefficients corrected for bias in ref 55; stem cut at ground level
64,Western juniper,5,2,-10.175,0,2.6333,1,,crc,yes,0,0,0.99,14.5,273,10,0,0,cm,kg,na,t,,,1,55,equation originally from ref 54; coefficients corrected for bias in ref 55; stem cut at ground level
64,Western juniper,8,2,-7.2775,0,2.3337,1,,crc,yes,0,0,0.99,14.5,273,10,,,cm,kg,na,t,,,1,55,equation originally from ref 54; coefficients corrected for bias in ref 55
64,Western juniper,12,2,-11.514,0,2.8323,1,,crc,yes,0,0,0.91,14.5,273,10,,,cm,kg,na,t,,,1,55,equation originally from ref 54; coefficients corrected for bias in ref 55
64,Western juniper,18,2,-4.231,0,1.5606,1,,crc,yes,0,0,0.99,14.5,273,10,,,cm,kg,fl,t,,,1,55,equation originally from ref 54; coefficients corrected for bias in ref 55
65,Utah juniper,2,2,-0.86896,0,1.652882,1,,d.b.h.,no,0,0,0.88,3,112,,0,,cm,kg,ag,a,,,1,32,refit for this study from Utah FIA data
65,Utah juniper,2,4,0,0,8.257,2.8058,,drc,no,0,0,0,11,27,9,0,0,mm,kg,ag,a,,,1,43,drc defined about 12-inch aboveground (above butt swell); logarithmic derivation (rather than arithmetic derivation); no error statistics presented
65,Utah juniper,3,2,-0.5564,0,1.6775,1,,d.b.h.,no,0,0,0.85,7,78,33,12,,cm,kg,agm,a,,,1,105,refit based on published data; stump ht 30 cm
65,Utah juniper,6,4,0,0,4.364,2.8309,,drc,no,0,0,0,11,27,9,0,0,mm,kg,na,,,,1,43,drc defined about 12-inch aboveground (above butt swell); logarithmic derivation (rather than arithmetic derivation); no error statistics presented
65,Utah juniper,17,4,0,0,6.651,2.9359,,drc,no,0,0,0,11,27,9,0,,mm,kg,na,c,,,1,43,"defined as ""nongreen"" weight, i.e. all non-photosynthetic material including twigs; drc defined about 12-inch aboveground (above butt swell); logarithmic derivation (rather than arithmetic derivation); no error statistics presented"
65,Utah juniper,18,4,0,0,1.404,2.0405,,drc,no,0,0,0,11,27,9,,,mm,kg,fl,c,,,1,43,"defined as ""green"" weight, i.e. all photosynthetic material; drc defined about 12-inch aboveground (above butt swell); logarithmic derivation (rather than arithmetic derivation); no error statistics presented"
65,Utah juniper,18,2,-0.6799,0,1.3309,1,,d.b.h.,no,0,0,0.81,7,78,33,,,cm,kg,fl,,,,1,105,refit based on published data; stump ht 30 cm
68,eastern redcedar,2,4,0,0,0.1632,2.2454,,d.b.h.,no,0,0,0,14,43,31,6,,cm,kg,agm,a,,,1,138,"equation developed from tree data presented in text; assume 6-inch stump (""trees were harvested"")"
68,eastern redcedar,4,4,0,0,0.0949,2.3548,,d.b.h.,no,0,0,0,14,43,31,6,3,cm,kg,swm,c,,,1,138,"equation developed from tree data presented in text; assume 6-inch stump (""trees were harvested"")"
68,eastern redcedar,5,4,0,0,0.0536,1.826,,d.b.h.,no,0,0,0,14,43,31,6,3,cm,kg,sbm,c,,,1,138,"equation developed from tree data presented in text; assume 6-inch stump (""trees were harvested"")"
68,eastern redcedar,18,4,0,0,0.1244,1.5549,,d.b.h.,no,0,0,0,14,43,31,,,cm,kg,fl,c,,,1,138,equation developed from tree data presented in text
69,Oneseed juniper,2,1,-1.157,2.086,1,,,drc,yes,0,0,0.94,5,45,21,0,,cm,kg,ag,a,,,1,63,coefficients presented are corrected for bias
69,Oneseed juniper,6,1,-2.297,2.437,1,,,drc,yes,0,0,0.92,5,45,20,0,0,cm,kg,na,c,,,1,63,coefficients presented are corrected for bias
69,Oneseed juniper,9,1,-1.476,1.787,1,,,drc,yes,0,0,0.86,5,45,21,,,cm,kg,na,c,,,1,63,coefficients presented are corrected for bias
69,Oneseed juniper,10,1,-1.356,1.782,1,,,drc,yes,0,0,0.86,5,45,20,,,cm,kg,na,c,,,1,63,coefficients presented are corrected for bias
69,Oneseed juniper,11,1,-1.002,1.535,1,,,drc,yes,0,0,0.62,5,45,8,,,cm,kg,na,c,,,1,63,coefficients presented are corrected for bias
69,Oneseed juniper,12,1,-3.543,2.774,1,,,drc,yes,0,0,0.79,5,45,20,,,cm,kg,na,c,,,1,63,coefficients presented are corrected for bias
69,Oneseed juniper,18,1,-1.358,1.841,1,,,drc,yes,0,0,0.95,5,45,11,,,cm,kg,fl,c,,,1,63,foliage in young stands; coefficients presented are corrected for bias
69,Oneseed juniper,18,1,-0.862,1.399,1,,,drc,yes,0,0,0.84,5,45,10,,,cm,kg,fl,c,,,2,63,foliage in mature stands; coefficients presented are corrected for bias
69,Oneseed juniper,23,1,-1.737,1.382,1,,,drc,yes,0,0,0.79,5,45,21,,,cm,kg,na,c,,,1,63,coefficients presented are corrected for bias
70,larch (introduced),6,1,-0.605,2.111,1,,,d.b.h.,yes,0,0,0.97,5.5,35,15,0,0,cm,kg,na,t,,,1,60,d.b.h. range estimated from figure 3 in paper; stem cut at groundline; c used but not reported by authors
70,larch (introduced),8,1,-3.257,3.423,1,,,d.b.h.,yes,0,0,0.96,5.5,35,10,,,cm,kg,na,t,,,1,60,d.b.h. range estimated from figure 3 in paper; c used but not reported by authors
70,larch (introduced),12,1,-2.752,2.85,1,,,d.b.h.,yes,0,0,0.52,5.5,35,8,,,cm,kg,na,t,,,1,60,d.b.h. range estimated from figure 3 in paper; c used but not reported by authors
70,larch (introduced),18,1,-3.308,2.912,1,,,d.b.h.,yes,0,0,0.91,5.5,35,10,,,cm,kg,fl,t,,,1,60,d.b.h. range estimated from figure 3 in paper; c used but not reported by authors
71,tamarack (native),1,2,1.3365,0,2.1109,1,,d.b.h.,no,0,0.994,0,2.54,50.8,23,,,in,lb,na,,,,1,177,no c reported; includes roots <= 1-inch
71,tamarack (native),1,2,7.1488,0,0.9971,1,,d.b.h.,no,0,0.948,0,0.1,2.54,15,,,in,g,rts,,,,1,177,no c reported; includes roots <= 1-inch
71,tamarack (native),2,2,-2.3583,0,2.3572,1,,d.b.h.,yes,1.01,0,0.99,2,30.7,47,0,,cm,kg,ag,,,,1,82,stump as short as possible
71,tamarack (native),2,5,7.06302,-3.01775,0.48754,-0.00329,,d.b.h.,no,0,0,0.97,5,35,56,0,,cm,kg,ag,,,,1,143,live tree only; includes stump; will not be additive with components because whole tree estimate includes stem smaller than 2 cm
71,tamarack (native),2,2,6.9199,0,1.0513,1,,d.b.h.,no,0,0.956,0,0.1,2.54,15,0,,in,g,ag,,,,1,177,no c reported; small trees cut at ground surface
71,tamarack (native),3,1,0.4065,2.298,1,,,d.b.h.,yes,0,0,0.98,7.62,34.8,52,6,,in,lb,agm,,,,1,26,6-inch stump; authors used c but do not report it
71,tamarack (native),3,2,0.8162,0,2.2453,1,,d.b.h.,no,0,0.984,0,2.54,50.8,23,6,,in,lb,agm,,,,1,177,6-inch stump; no c reported
71,tamarack (native),4,2,-3.0695,0,2.505,1,,d.b.h.,yes,1.01,0,0.98,2,30.7,47,0,0,cm,kg,na,c,,,1,82,stump as short as possible;stem top diameter not given so assume stem goes to terminal bud
71,tamarack (native),4,5,-106.98385,13.82626,-0.44639,0.01003,,d.b.h.,no,0,0,0.91,5,35,42,11.8,3.94,cm,kg,swo,,,,1,143,0.3 m stump; to 10 cm d.o.b.; trees felled in 4 10-cm d.b.h. classes from < 10 cm to > 30 cm (midpt of these taken as max/min diameters)
71,tamarack (native),5,2,-4.0854,0,2.0868,1,,d.b.h.,yes,1.01,0,0.99,2,30.7,47,0,0,cm,kg,na,c,,,1,82,stump as short as possible;stem top diameter not given so assume stem goes to terminal bud
71,tamarack (native),5,5,-12.92173,1.59119,-0.03912,0.0007,,d.b.h.,no,0,0,0.88,5,35,42,11.8,3.94,cm,kg,sbo,c,,,1,143,0.3 m stump; to 10 cm d.o.b.; trees felled in 4 10-cm d.b.h. classes from < 10 cm to > 30 cm (midpt of these taken as max/min diameters)
71,tamarack (native),6,1,0.1755,2.393,1,,,d.b.h.,yes,0,0,0.96,7.62,34.8,52,6,2,in,lb,na,c,,,1,26,2-inch top (d.o.b.); authors used c but do not report it
71,tamarack (native),6,2,-2.7985,0,2.4472,1,,d.b.h.,yes,1.01,0,0.98,2,30.7,47,0,0,cm,kg,na,c,,,1,82,stump as short as possible; stem top diameter not given so assume stem goes to terminal bud
71,tamarack (native),6,2,0.3646,0,2.3051,1,,d.b.h.,no,0,0.995,0,2.54,50.8,23,6,4,in,lb,na,c,,,1,177,6-inch stump to 4-inch top; no c reported
71,tamarack (native),7,5,-8.26237,2.9884,-0.16958,0.00292,,d.b.h.,no,0,0,0.45,5,35,56,,,cm,kg,na,c,,,1,143,trees felled in 4 10-cm d.b.h. classes from < 10 cm to > 30 cm (midpt of these taken as max/min diameters); wood only on stem portion between 10 cm and 2 cm d.o.b.
71,tamarack (native),7,5,-1.59929,0.57169,-0.03208,0.00055,,d.b.h.,no,0,0,0.51,5,35,56,,,cm,kg,na,c,,,1,143,trees felled in 4 10-cm d.b.h. classes from < 10 cm to > 30 cm (midpt of these taken as max/min diameters); bark only on stem portion between 10 cm and 2 cm d.o.b.
71,tamarack (native),8,1,0.0646,2.055,1,,,d.b.h.,yes,0,0,0.8,7.62,34.8,52,,,in,lb,na,c,,,1,26,authors used c but do not report it
71,tamarack (native),9,5,-0.31315,-0.04581,0.04686,-0.00074,,d.b.h.,no,0,0,0.55,5,35,56,,,cm,kg,na,c,,,1,143,trees felled in 4 10-cm d.b.h. classes from < 10 cm to > 30 cm (midpt of these taken as max/min diameters); wood plus bark on branches smaller than 2 cm
71,tamarack (native),12,1,0.7,2.23,1,,,d.b.h.,yes,0,0,0.65,7.62,34.8,52,,,in,lb,na,c,,,1,26,authors used c but do not report it
71,tamarack (native),13,2,-4.0294,0,2.1727,1,,d.b.h.,yes,1.06,0,0.8,2,30.7,47,,,cm,kg,na,,,,1,82,branch diameter not given 
71,tamarack (native),13,2,-0.4968,0,1.981,1,,d.b.h.,no,0,0.96,0,2.54,50.8,23,,,in,lb,na,,,,1,177,no c reported
71,tamarack (native),16,5,4.67782,-2.38151,0.42265,-0.00211,,d.b.h.,no,0,0,0.97,5,35,56,11.8,,cm,kg,na,,,,1,143,live tree only; includes stump (i.e. stem to ground level -- whole tree no foliage)
71,tamarack (native),18,2,-5.0986,0,1.979,1,,d.b.h.,yes,1.11,0,0.77,2,30.7,47,,,cm,kg,fl,,,,1,82,
71,tamarack (native),18,5,2.9515,-0.79206,0.07539,-0.00141,,d.b.h.,no,0,0,0.61,5,35,56,,,cm,kg,fl,c,,,1,143,foliage on branches smaller than 2 cm
71,tamarack (native),18,2,-0.6683,0,1.725,1,,d.b.h.,no,0,0.954,0,2.54,50.8,23,,,in,lb,fl,,,,1,177,no c reported
71,tamarack (native),24,1,0.0218,2.099,1,,,d.b.h.,yes,0,0,0.87,7.62,34.8,52,,2,in,lb,na,c,,,1,26,stem tip (above 2 inches d.o.b.) + branches + leaves; authors used c but do not report it
71,tamarack (native),24,2,-3.7419,0,2.1363,1,,d.b.h.,yes,1.07,0,0.8,2,30.7,47,,,cm,kg,na,c,,,1,82,
71,tamarack (native),30,5,-1.31396,0.46666,-0.02274,0.00071,,d.b.h.,no,0,0,0.8,5,35,56,11.8,,cm,kg,na,c,,,1,143,0.3 m stump; trees felled in 4 10-cm d.b.h. classes from < 10 cm to > 30 cm (midpt of these taken as max/min diameters)
71,tamarack (native),31,5,0.32809,-0.06442,0.00666,-0.00013,,d.b.h.,no,0,0,0.7,5,35,56,11.8,,cm,kg,na,c,,,1,143,0.3 m stump; trees felled in 4 10-cm d.b.h. classes from < 10 cm to > 30 cm (midpt of these taken as max/min diameters)
71,tamarack (native),33,2,0.2089,0,1.967,1,,d.b.h.,no,0,0.987,0,2.54,50.8,23,6,,in,lb,rtm,c,,,1,177,no c reported
71,tamarack (native),"10,11",5,-0.79439,0.30205,-0.039,0.00179,,d.b.h.,no,0,0,0.59,5,35,56,,,cm,kg,na,c,,,1,143,trees felled in 4 10-cm d.b.h. classes from < 10 cm to > 30 cm (midpt of these taken as max/min diameters); wood only on live branches larger than 2 cm
71,tamarack (native),"10,11",5,-0.00971,0.01716,-0.00496,0.00035,,d.b.h.,no,0,0,0.62,5,35,56,,,cm,kg,na,c,,,1,143,trees felled in 4 10-cm d.b.h. classes from < 10 cm to > 30 cm (midpt of these taken as max/min diameters); bark only on live branches larger than 2 cm
73,Western larch,4,1,-1.158,2.46,1,,,d.b.h.,no,0,0,0.99,7,20,13,0,0,cm,kg,na,t,,,1,58,no top d.o.b. listed
73,Western larch,5,1,-1.322,2.02,1,,,d.b.h.,no,0,0,0.97,7,20,13,0,0,cm,kg,na,t,,,1,58,no top d.o.b. listed
73,Western larch,6,5,0.96,0,0,0.6532,,d.b.h.,no,0,0,0.99,0,10.16,12,6,0,in,lb,na,,,,1,21,assume 6-inch stump; dominant trees
73,Western larch,8,1,-2.484,2.648,1,,,d.b.h.,no,0,0,0.93,7,20,13,,,cm,kg,na,t,,,1,58,
73,Western larch,12,1,-3.202,2.333,1,,,d.b.h.,no,0,0,0.33,7,20,13,,,cm,kg,na,t,,,1,58,
73,Western larch,18,1,-2.779,2.499,1,,,d.b.h.,no,0,0,0.91,7,20,13,,,cm,kg,fl,t,,,1,58,
73,Western larch,21,1,-3.754,2.166,1,,,d.b.h.,no,0,0,0.73,7,20,13,,,cm,kg,na,t,,,1,58,
73,Western larch,35,2,0.4373,0,1.6786,1,,d.b.h.,yes,0,0,0.96,2.54,88.9,45,,,in,lb,na,,,,1,21,dominant and codominant trees; coefficients corrected for bias
81,Incense-cedar,4,2,-11.8235,0,2.7334,1,,d.b.h.,no,0,0,0.96,25,143.9,25,6,0,cm,Mg,na,,,,1,104,see ref 68 for original bibliographic source; no mention of bias correction; assume 6-inch stump
81,Incense-cedar,5,2,-13.3146,0,2.8594,1,,d.b.h.,no,0,0,0.948,25,143.9,25,6,0,cm,Mg,na,,,,1,104,see ref 68 for original bibliographic source; no mention of bias correction; assume 6-inch stump
81,Incense-cedar,6,2,-11.7031,0,2.7818,1,,d.b.h.,no,0,0,0.979,25,143.9,25,6,0,cm,Mg,na,,,,1,104,see ref 68 for original bibliographic source; no mention of bias correction; assume 6-inch stump
90,spruce,2,3,-3.03,2.5567,0,0,0,d.b.h.,no,0,0,0.81,3,283,128,,,cm,kg,na,,,,,,Chojnacky 2014 general spruce <35 specific gravity
90,spruce,1,2,1.1065,0,2.2984,1,,d.b.h.,no,0,0.992,0,2.54,66.04,111,,,in,lb,na,,,,1,177,no c reported; includes roots <= 1-inch
90,spruce,1,2,8.2871,0,0.9863,1,,d.b.h.,no,0,0.953,0,0.1,2.54,13,,,in,g,rts,,,,1,177,no c reported; includes roots <= 1-inch
90,spruce,99,2,8.0767,0,0.9967,1,,d.b.h.,no,0,0.949,0,0.1,2.54,13,0,,in,g,ag,,,,1,177,no c reported; small trees cut at ground surface
90,spruce,2,2,-1.1719,0,2.102,1,,d.b.h.,yes,0,0,0.96,11.9,43.7,30,0,,cm,kg,ag,,,,1,80,felled at groundline; intercept corrected for bias but no c value
90,spruce,3,4,6.0177,-0.2822,0.004654,2,,d.b.h.,no,0,0,0.96,2.5,55,33,12,,mm,kg,agm,,,,1,107,12-inch stump
90,spruce,3,2,0.8079,0,2.3316,1,,d.b.h.,no,0,0.993,0,2.54,66.04,111,6,,in,lb,agm,,,,1,177,6-inch stump; no c reported
90,spruce,6,4,4.531,-0.239,0.004,2,,d.b.h.,no,0,0,0.97,12.5,55,33,12,0,mm,kg,na,,,,1,107,12-inch stump including entire bole (no branches)
90,spruce,6,4,-6.071,-0.239,0.004,2,,d.b.h.,no,0,0,0.97,12.5,55,33,12,4,mm,kg,na,,,,1,107,12-inch stump to 10 cm (4-inch) top
90,spruce,6,2,0.396,0,2.3746,1,,d.b.h.,no,0,0.994,0,2.54,66.04,111,6,4,in,lb,na,c,,,1,177,6-inch stump to 4-inch top; no c reported
90,spruce,13,2,-1.3513,0,2.3384,1,,d.b.h.,no,0,0.941,0,2.54,66.04,111,,,in,lb,na,,,,1,177,no c reported
90,spruce,18,4,6.018,-0.282,0.005,2,,d.b.h.,no,0,0,0.96,12.5,55,33,12,0,mm,kg,agm,,,,1,107,12-inch stump aboveground (whole tree including branches and foliage)
90,spruce,18,2,-0.7981,0,2.1381,1,,d.b.h.,no,0,0.931,0,2.54,66.04,111,,,in,lb,fl,,,,1,177,no c reported
90,spruce,33,2,-0.53,0,2.3263,1,,d.b.h.,no,0,0.989,0,2.54,66.04,111,6,,in,lb,rtm,c,,,1,177,no c reported
91,Norway spruce,2,2,-1.1719,0,2.102,1,,d.b.h.,yes,0,0,0.96,11.9,43.7,30,0,,cm,kg,ag,,,,1,80,felled at groundline; intercept corrected for bias but no c value
91,Norway spruce,3,4,-142.033,4.888,0,,,cbh,no,0,0,0.99,11,21,9,6,,cm,kg,agm,a,,,1,156,Belgian study; dead branches not included
91,Norway spruce,4,2,-0.9591,0,1.874,1,,d.b.h.,yes,0,0,0.92,11.9,43.7,30,0,0,cm,kg,na,c,,,1,80,felled at groundline; intercept corrected for bias but no c value
91,Norway spruce,5,2,-3.0779,0,1.78,1,,d.b.h.,yes,0,0,0.91,11.9,43.7,30,0,0,cm,kg,na,,,,1,80,felled at groundline; intercept corrected for bias but no c value
91,Norway spruce,6,1,-0.978,2.31,1,,,d.b.h.,yes,0,0,0.98,5.5,35,15,0,0,cm,kg,na,t,,,1,60,d.b.h. range estimated from figure 3 in paper; stem cut at groundline; c used but not reported by authors
91,Norway spruce,6,4,-117.028,4.066,0,,,cbh,no,0,0,0.99,11,21,9,6,0,cm,kg,na,c,,,1,156,Belgian study
91,Norway spruce,8,1,-1.945,2.57,1,,,d.b.h.,yes,0,0,0.98,5.5,35,10,,,cm,kg,na,t,,,1,60,d.b.h. range estimated from figure 3 in paper; c used but not reported by authors
91,Norway spruce,8,2,-5.2631,0,2.732,1,,d.b.h.,yes,0,0,0.9,11.9,43.7,30,,,cm,kg,na,c,,,1,80,felled at groundline; intercept corrected for bias but no c value
91,Norway spruce,12,1,-1.558,2.226,1,,,d.b.h.,yes,0,0,0.77,5.5,35,10,,,cm,kg,na,t,,,1,60,d.b.h. range estimated from figure 3 in paper; c used but not reported by authors
91,Norway spruce,12,2,-3.4936,0,2.157,1,,d.b.h.,yes,0,0,0.75,11.9,43.7,30,,,cm,kg,na,c,,,1,80,intercept corrected for bias but no c value published
91,Norway spruce,18,1,-1.535,2.292,1,,,d.b.h.,yes,0,0,0.96,5.5,35,10,,,cm,kg,fl,t,,,1,60,d.b.h. range estimated from figure 3 in paper; c used but not reported by authors
91,Norway spruce,18,2,-5.7897,0,2.831,1,,d.b.h.,yes,0,0,0.91,11.9,43.7,30,,,cm,kg,fl,c,,,1,80,intercept corrected for bias but no c value
91,Norway spruce,24,4,-24.972,0.821,0,,,cbh,no,0,0,0.97,11,21,9,,,cm,kg,na,c,,,1,156,Belgian study; dead branches not included in crown biomass
91,Norway spruce,25,6,0.713,0,0,0.1399,,d.b.h.,no,0,0,0.96,10,30,6,,,cm,kg,rt,b,,,1,76,assumed d.b.h. range within +/- 10 cm of mean; coarse roots > 1 mm (fine root biomass total 1.3 Mg ha-1)
93,Engelmann spruce,3,4,-36.94,0,0.42,2,,d.b.h.,no,0,0,0.97,4,76,29,6,,cm,kg,agm,a,,,1,95,"assume 6-inch stump (""trees were felled"")"
93,Engelmann spruce,4,4,-25.25,0,0.25,2,,d.b.h.,no,0,0,0.96,4,76,29,6,0,cm,kg,na,c,,,1,95,"assume 6-inch stump (""trees were felled""); to stem tip"
93,Engelmann spruce,4,2,-10.3914,0,2.6204,1,,d.b.h.,no,0,0,0.968,17,66.8,16,6,0,cm,Mg,na,,,,1,104,see ref 68 for original bibliographic source; no mention of bias correction; assume 6-inch stump
93,Engelmann spruce,5,4,-2.55,0,0.06,2,,d.b.h.,no,0,0,0.98,4,76,29,6,0,cm,kg,na,c,,,1,95,"assume 6-inch stump (""trees were felled""); to stem tip"
93,Engelmann spruce,5,2,-10.7927,0,2.2245,1,,d.b.h.,no,0,0,0.9,17,66.8,16,6,0,cm,Mg,na,,,,1,104,see ref 68 for original bibliographic source; no mention of bias correction; assume 6-inch stump
93,Engelmann spruce,6,2,0.8381,0,1.3803,1,,d.b.h.,yes,0,0,0.96,0,10.16,10,6,0,in,lb,na,,,,1,21,"parameters already corrected for bias; assume 6-inch stump (""trees were harvested""); dominant trees"
93,Engelmann spruce,6,2,-10.0725,0,2.5718,1,,d.b.h.,no,0,0,0.971,17,66.8,16,6,0,cm,Mg,na,,,,1,104,see ref 68 for original bibliographic source; no mention of bias correction; assume 6-inch stump
93,Engelmann spruce,13,4,-7.78,0,0.07,2,,d.b.h.,no,0,0,0.9,4,76,29,,,cm,kg,na,c,,,1,95,assume total branches includes live + dead
93,Engelmann spruce,18,4,-0.56,0,0.03,2,,d.b.h.,no,0,0,0.88,4,76,29,,,cm,kg,fl,c,,,1,95,cones added to foliage
93,Engelmann spruce,35,2,1.0404,0,1.7096,1,,d.b.h.,yes,0,0,0.96,2.54,73.66,29,,,in,lb,na,,,,1,21,dominant and codominant trees; coefficients corrected for bias
93,Engelmann spruce,36,2,-6.686,0,3.6172,1,,d.b.h.,no,0,0,0.87,2.54,58.42,14,,,in,lb,na,,,,1,21,dominant and codominant trees; bias correction omitted because they contributed more bias than they eliminated
94,white spruce,2,1,0.15,2.48,1,,,d.b.h.,no,0,0.99,0,2.54,25.4,13,0,,in,lb,ag,,,,1,9,no bias correction; stems cut at groundline
94,white spruce,2,2,-1.8322,0,2.2413,1,,d.b.h.,yes,1.02,0,0.99,1.5,29.5,24,0,,cm,kg,ag,,,,1,52,"stump ""as close to ground as possible""; to 9 cm d.o.b."
94,white spruce,2,2,-2.2662,0,2.2907,1,,d.b.h.,yes,1.01,0,0.99,2.1,32.3,44,0,,cm,kg,ag,,,,1,82,stump as short as possible
94,white spruce,2,5,36.56038,-10.62749,0.93837,-0.01032,,d.b.h.,no,0,0,0.94,5,35,61,0,,cm,kg,ag,,,,1,143,live tree only; will not be additive with components because whole tree estimate includes stem smaller than 2 cm
94,white spruce,3,4,0,0,0.0777,2.472,,d.b.h.,no,0,0,0.98,1.1,32.6,115,6,,cm,kg,agm,,,,1,67,assume 6-inch stump; trees from 39 white spruce plantations between 19 and 43 years old
94,white spruce,3,4,0,0,0.1077,2.3308,,d.b.h.,no,0,0,0.98,0.1,40,200,6,,cm,kg,na,,,,1,83,"Nova Scotia and New Brunswick;  assume 6-inch stump (""trees were felled"")"
94,white spruce,3,4,2.8602,-1.2854,0.3833,2,,d.b.h.,no,0,0,0.96,1.5,17.5,53,6,,cm,kg,agm,,,,1,84,c not reported or used; d.b.h. range includes trees within +/- 2 se of mean d.b.h.; no stump height mentioned so assume 6-inch
