"SITE_ID","LOCATION_ELEV","LOCATION_LAT","LOCATION_LONG","Date","GROUP_ID","VARIABLE_GROUP","VARIABLE","DATAVALUE","NA_L1CODE","NA_L1NAME","NA_L2CODE","NA_L2NAME"
"US-ARc","424",35.5465,-98.04,NA,24677,"GRP_SOIL_CHEM","SOIL_CHEM_COMMENT","30-75+ cm;   BA--12 to 18 inches; Bt1--18 to 36 inches;  Bt2--36 to 48 inches; Bt3--48 to 66 inches; http://ortho.ftw.nrcs.usda.gov/osd/dat/N/NORGE.html;","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARc","424",35.5465,-98.04,NA,25063,"GRP_SOIL_CHEM","SOIL_CHEM_PH_H2O","6.4","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARc","424",35.5465,-98.04,NA,25063,"GRP_SOIL_CHEM","SOIL_CHEM_BD","1.26","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARc","424",35.5465,-98.04,NA,25063,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MIN","0","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARc","424",35.5465,-98.04,NA,25063,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MAX","30.48","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARc","424",35.5465,-98.04,NA,25063,"GRP_SOIL_CHEM","SOIL_CHEM_HORIZON","A","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARc","424",35.5465,-98.04,NA,25063,"GRP_SOIL_CHEM","SOIL_CHEM_COMMENT","Topsoil (A-Horizons) depth (cm) 0-10 /10-20 / 20-30 Bulk density g cm-3         1.176 / 1.30 / 1.32; A--0 to 12 inches; brown (7.5YR 4/2) silt loam, dark brown (7.5YR 3/2) moist; moderate fine granular structure; slightly hard, friable; many fine roots; moderately acid; gradual smooth boundary. (6 to 16 inches thick) http://ortho.ftw.nrcs.usda.gov/osd/dat/N/NORGE.html; inch = 2.54 cm","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARc","424",35.5465,-98.04,NA,27816,"GRP_SOIL_CLASSIFICATION","SOIL_CLASSIFICATION","Norges silt loam: fine-silty, mixed, active, thermic Udic Paleustoll","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARc","424",35.5465,-98.04,NA,27816,"GRP_SOIL_CLASSIFICATION","SOIL_CLASSIFICATION_TAXONOMY","Other","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARc","424",35.5465,-98.04,NA,23647,"GRP_SOIL_DEPTH","SOIL_DEPTH","167.64","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARc","424",35.5465,-98.04,NA,23647,"GRP_SOIL_DEPTH","SOIL_DEPTH_COMMENT","Diagnostic horizons and features recognized in this pedon are: Mollic epipedon - the zone from the surface of the soil to a depth of 18 inches (A horizon and BA horizon). Argillic horizon - the zone from 18 inches to a depth of 66 inches (Bt horizons). http://ortho.ftw.nrcs.usda.gov/osd/dat/N/NORGE.html; inch = 2.54 cm","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARc","424",35.5465,-98.04,NA,24292,"GRP_SOIL_DEPTH","SOIL_DEPTH","30.48","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARc","424",35.5465,-98.04,NA,24292,"GRP_SOIL_DEPTH","SOIL_DEPTH_COMMENT","A--0 to 12 inches; brown (7.5YR 4/2) silt loam, dark brown (7.5YR 3/2) moist; moderate fine granular structure; slightly hard, friable; many fine roots; moderately acid; gradual smooth boundary. (6 to 16 inches thick) http://ortho.ftw.nrcs.usda.gov/osd/dat/N/NORGE.html; inch = 2.54 cm","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARc","424",35.5465,-98.04,NA,24422,"GRP_SOIL_DEPTH","SOIL_DEPTH","137.16","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARc","424",35.5465,-98.04,NA,24422,"GRP_SOIL_DEPTH","SOIL_DEPTH_COMMENT","30-75+ cm;   BA--12 to 18 inches; Bt1--18 to 36 inches;  Bt2--36 to 48 inches; Bt3--48 to 66 inches; http://ortho.ftw.nrcs.usda.gov/osd/dat/N/NORGE.html;","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23720,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_CROP","0.51","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23720,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_CROP_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23720,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_CROP_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23720,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_CROP_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23720,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_APPROACH","total AGB in 10 replicate 1m^2 plots along 400 m transect","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23720,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_DATE","2006-05-30","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23978,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_CROP","0.88","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23978,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_CROP_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23978,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_CROP_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23978,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_CROP_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23978,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_APPROACH","total AGB in 10 replicate 1m^2 plots along 400 m transect","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23978,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_DATE","2003-05-30","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,25132,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_CROP","0.41","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,25132,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_CROP_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,25132,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_CROP_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,25132,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_CROP_UNIT","gC m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,25132,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_APPROACH","total AGB in 10 replicate 1m^2 plots along 400 m transect","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,25132,"GRP_AG_BIOMASS_CROP","AG_BIOMASS_DATE","2002-05-30","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23899,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","0.6","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23899,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23899,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23899,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","kgDM m-2","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23899,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_COMMENT","0.41/  0.88  /  0.51 wheat 2002,2003,2006","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23959,"GRP_BIOMASS_CHEM","BIOMASS_C","4.5","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23959,"GRP_BIOMASS_CHEM","BIOMASS_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23959,"GRP_BIOMASS_CHEM","BIOMASS_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23959,"GRP_BIOMASS_CHEM","BIOMASS_SPP","TRAE (NRCS plant code)","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23959,"GRP_BIOMASS_CHEM","BIOMASS_DATE","2003-05-30","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,25115,"GRP_BIOMASS_CHEM","BIOMASS_C","4.5","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,25115,"GRP_BIOMASS_CHEM","BIOMASS_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,25115,"GRP_BIOMASS_CHEM","BIOMASS_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,25115,"GRP_BIOMASS_CHEM","BIOMASS_SPP","TRAE (NRCS plant code)","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,25115,"GRP_BIOMASS_CHEM","BIOMASS_DATE","2004-05-29","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,27812,"GRP_BIOMASS_CHEM","BIOMASS_N","0.35","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,27812,"GRP_BIOMASS_CHEM","BIOMASS_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,27812,"GRP_BIOMASS_CHEM","BIOMASS_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,27812,"GRP_BIOMASS_CHEM","BIOMASS_SPP","TRAE (NRCS plant code)","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,27812,"GRP_BIOMASS_CHEM","BIOMASS_DATE","2004-05-29","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,27812,"GRP_BIOMASS_CHEM","BIOMASS_COMMENT","Email from mlfischer@lbl.gov.","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,27813,"GRP_BIOMASS_CHEM","BIOMASS_N","0.36","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,27813,"GRP_BIOMASS_CHEM","BIOMASS_ORGAN","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,27813,"GRP_BIOMASS_CHEM","BIOMASS_PHEN","Mixed/unknown","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,27813,"GRP_BIOMASS_CHEM","BIOMASS_SPP","TRAE (NRCS plant code)","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,27813,"GRP_BIOMASS_CHEM","BIOMASS_DATE","2003-05-30","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,27813,"GRP_BIOMASS_CHEM","BIOMASS_COMMENT","Email from mlfischer@lbl.gov.","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,22345,"GRP_LOCATION","LOCATION_LAT","36.6058","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,22345,"GRP_LOCATION","LOCATION_LONG","-97.4888","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,22345,"GRP_LOCATION","LOCATION_ELEV","314","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,22345,"GRP_LOCATION","LOCATION_DATE_START","2002-12-18","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23829,"GRP_SOIL_CHEM","SOIL_CHEM_BD","1.0","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23829,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MIN","5","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23829,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MAX","25","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23829,"GRP_SOIL_CHEM","SOIL_CHEM_HORIZON","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,23829,"GRP_SOIL_CHEM","SOIL_CHEM_DATE","2002-03-31","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24465,"GRP_SOIL_CHEM","SOIL_CHEM_C_ORG","1500","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24465,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MIN","0","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24465,"GRP_SOIL_CHEM","SOIL_CHEM_PROFILE_MAX","25","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24465,"GRP_SOIL_CHEM","SOIL_CHEM_HORIZON","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24465,"GRP_SOIL_CHEM","SOIL_CHEM_DATE","2002-03-31","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,29315,"GRP_SOIL_CLASSIFICATION","SOIL_CLASSIFICATION","Renfrow-silty clay loam, fine mixed thermic Udertic Paleustolls","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,29315,"GRP_SOIL_CLASSIFICATION","SOIL_CLASSIFICATION_TAXONOMY","Other","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24494,"GRP_SOIL_DEPTH","SOIL_DEPTH","25","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24494,"GRP_SOIL_DEPTH","SOIL_DEPTH_DATE","2007-01-01","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24242,"GRP_SOIL_TEX","SOIL_TEX_WATER_HOLD_CAP","114","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24242,"GRP_SOIL_TEX","SOIL_TEX_PROFILE_MIN","0","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24242,"GRP_SOIL_TEX","SOIL_TEX_PROFILE_MAX","25","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24242,"GRP_SOIL_TEX","SOIL_TEX_HORIZON","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24242,"GRP_SOIL_TEX","SOIL_TEX_DATE","2007-01-01","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24587,"GRP_SOIL_TEX","SOIL_TEX_SAND","27.98","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24587,"GRP_SOIL_TEX","SOIL_TEX_SILT","28.92","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24587,"GRP_SOIL_TEX","SOIL_TEX_CLAY","43.10","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24587,"GRP_SOIL_TEX","SOIL_TEX_HORIZON","Total","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-ARM","314",36.6058,-97.4888,2002-12-18,24587,"GRP_SOIL_TEX","SOIL_TEX_DATE","2007-01-01","9","GREAT PLAINS","9.4","SOUTH CENTRAL SEMIARID PRAIRIES"
"US-Aud","1469",31.5907,-110.5104,NA,8360,"GRP_LOCATION","LOCATION_LAT","31.5907","12","SOUTHERN SEMIARID HIGHLANDS","12.1","WESTERN SIERRA MADRE PIEDMONT"
"US-Aud","1469",31.5907,-110.5104,NA,8360,"GRP_LOCATION","LOCATION_LONG","-110.5104","12","SOUTHERN SEMIARID HIGHLANDS","12.1","WESTERN SIERRA MADRE PIEDMONT"
"US-Aud","1469",31.5907,-110.5104,NA,8360,"GRP_LOCATION","LOCATION_ELEV","1469","12","SOUTHERN SEMIARID HIGHLANDS","12.1","WESTERN SIERRA MADRE PIEDMONT"
"US-Bar","272",44.0646,-71.2881,NA,24794,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER","10.73","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24794,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_ORGAN","Total","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24794,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24794,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_OTHER_UNIT","kgDM m-2","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24794,"GRP_AG_BIOMASS_OTHER","AG_BIOMASS_COMMENT","10730 g m-2","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24092,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","150","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24092,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Foliage","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24092,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24092,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24092,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_DATE","2004-05-30","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24092,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","12 FIA plots surrounding tower","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24498,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE","10600","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24498,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_ORGAN","Wood","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24498,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24498,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_TREE_UNIT","gC m-2","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24498,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_APPROACH","C.M. Hoover (Ed.). 2008. Field measurements for forest carbon monitoring: A landscape-scale approach. Springer, New York (in press).","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24498,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_DATE","2004-05-30","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24498,"GRP_AG_BIOMASS_TREE","AG_BIOMASS_COMMENT","12 FIA plots surrounding tower","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24246,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_UNIT","gC m-2","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24246,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_DATE","2004-01-01","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24246,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_COMMENT","other (annual)","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24247,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_UNIT","gC m-2","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24247,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_DATE","2004-01-01","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,24247,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_COMMENT","large branches (annual)","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,25004,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_UNIT","gC m-2","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,25004,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_DATE","2004-01-01","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,25004,"GRP_AG_LIT_BIOMASS","AG_LIT_BIOMASS_COMMENT","leaf litter (annual)","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,27182,"GRP_BIOMASS_CHEM","BIOMASS_N","0.16","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,27182,"GRP_BIOMASS_CHEM","BIOMASS_ORGAN","Total","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
"US-Bar","272",44.0646,-71.2881,NA,27182,"GRP_BIOMASS_CHEM","BIOMASS_PHEN","Mixed/unknown","5","NORTHERN FORESTS","5.3","ATLANTIC HIGHLANDS"
